Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number Of Reviews,Price,Review Scores Rating
10351373,11/30/13,Charming West Village Apartment,Manhattan,Apartment,90,Entire home/apt,10011,2,25,195,92
10351645,11/30/13,Sunny SOHO/WEST VILLAGE One-Bed Apt,Manhattan,Apartment,90,Entire home/apt,10012,1,10,315,93
10346925,11/30/13,Beautiful UWS / Central Park 1 BR,Manhattan,Apartment,100,Entire home/apt,10024,1,12,249,100
10348355,11/30/13,Lovely Private Room @ Central Park,Manhattan,Apartment,90,Entire home/apt,10128,1,25,123,94
10343879,11/30/13,"Cute 1BR apt., 15min from Manhattan",Queens,Apartment,90,Entire home/apt,11104,1,2,75,90
10350464,11/30/13,"BR,Bedford L 3 min to Manhattan",Brooklyn,Apartment,80,Private room,11211,1,1,120,80
10345082,11/30/13,Stunning Greenpoint Penthouse,Brooklyn,Apartment,95,Private room,11222,1,27,100,95
10352213,11/30/13,Haven near Riverside Park n 1 train,Manhattan,Apartment,70,Private room,10027,1,3,60,73
10365281,12/1/13,Cozy 2BD APT close to subway,Brooklyn,Apartment,95,Entire home/apt,11205,3,61,170,97
10366196,12/1/13,Williamsburg + private patio garden,Brooklyn,Apartment,100,Entire home/apt,11206,1,5,120,100
10373077,12/1/13,"Sunny, Spacious, & Comfy 1 Bed Apt",Brooklyn,Apartment,85,Entire home/apt,11226,1,4,70,85
10362675,12/1/13,Stylish 1 BD in best area of NYC,Manhattan,Apartment,95,Entire home/apt,10003,1,5,199,99
10372065,12/1/13,Designer Decorated Studio,Manhattan,Apartment,95,Entire home/apt,10005,1,20,195,98
10359397,12/1/13,Ben & Prachi's Beautiful 1BR,Manhattan,Apartment,100,Entire home/apt,10009,1,2,170,100
10367443,12/1/13,Heart of Soho,Manhattan,Apartment,85,Entire home/apt,10012,2,3,1000,87
10372674,12/1/13,"UWS: Entire 1 bdrm apt, sleeps 4-6",Manhattan,Apartment,100,Entire home/apt,10023,1,3,175,100
10355206,12/1/13,Cozy 1 Bedroom Apt Minutes to City!,Queens,Apartment,90,Entire home/apt,11237,1,24,160,91
10355206,12/1/13,2 LOVELY BEDROOMS PRIVATE BATH +KIT,Queens,Other,85,Entire home/apt,11385,2,58,120,88
10371327,12/1/13,Feel like home in Williamsburg Room,Brooklyn,Apartment,95,Private room,11206,1,59,75,97
10372961,12/1/13,Large Room in Gorgeous Hidden Gem,Brooklyn,Apartment,90,Private room,11230,1,2,69,90
10369969,12/1/13,Spacious & Modern 2 BR/2BA Apt!,Manhattan,Apartment,100,Private room,10010,2,2,200,100
10364121,12/1/13,The Lincoln apartment,Manhattan,Apartment,75,Private room,10023,1,14,100,78
10364678,12/1/13,Dani private room in Manhattan,Manhattan,Apartment,75,Private room,10034,1,27,45,78
10364678,12/1/13,Private room in Manhattan,Manhattan,Apartment,75,Private room,10034,1,28,45,78
10371008,12/1/13,HUGE apt 63rd st. Doorman Lux Bldg,Manhattan,Apartment,85,Private room,10065,1,9,110,87
10355206,12/1/13,Private getaway minutes to city!,Queens,Apartment,80,Private room,11237,1,2,65,80
10383481,12/2/13,Artist Loft Style – Steiner Studios,Brooklyn,Apartment,90,Entire home/apt,11205,2,29,95,94
10384362,12/2/13,Charming 1BR Apt in Williamsburg!,Brooklyn,Apartment,90,Entire home/apt,11211,1,3,126,93
10393911,12/2/13,Sunny Spot in Heart of Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,2,30,230,97
10375342,12/2/13,Big and Sunny Brooklyn Home,Brooklyn,Apartment,95,Entire home/apt,11231,1,16,155,99
10393341,12/2/13,Feel like in your own home Brooklyn,Brooklyn,House,90,Entire home/apt,11207,4,47,185,92
10396079,12/2/13,True Brooklyn Loft Experience,Brooklyn,Loft,80,Entire home/apt,11238,1,1,150,80
10381953,12/2/13,East Village 1BD w music and books,Manhattan,Apartment,95,Entire home/apt,10009,1,11,150,96
10396838,12/2/13,Sunny clean landmark 2bed w.village,Manhattan,Apartment,80,Entire home/apt,10011,2,3,325,80
10388985,12/2/13,PRIME NYC LOCATION - 2 BDRM APT.,Manhattan,Apartment,95,Entire home/apt,10012,3,11,270,96
10385841,12/2/13,Beautful West Village 1 Bedroom,Manhattan,Apartment,95,Entire home/apt,10014,1,33,200,96
10390045,12/2/13,NYC Studio in Meatpacking,Manhattan,Apartment,100,Entire home/apt,10014,1,3,205,100
10393799,12/2/13,SWEET STUDIO IN MURRAY HILL E.32 N,Manhattan,Apartment,100,Entire home/apt,10016,2,1,125,100
10388199,12/2/13,Large studio in great location!,Manhattan,Apartment,100,Entire home/apt,10019,1,1,195,100
10393799,12/2/13,Great studio on the upper west side,Manhattan,Apartment,80,Entire home/apt,10024,2,3,100,80
10382736,12/2/13,Big and Bright 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10029,3,14,88,94
10374896,12/2/13,Luxury 1bd with AMAZING views,Manhattan,Apartment,100,Entire home/apt,10038,1,10,325,100
10393799,12/2/13,South Seaport Studio,Manhattan,Apartment,60,Entire home/apt,10038,2,1,89,60
10387090,12/2/13,"Good, clean quite, and private!",Brooklyn,Apartment,90,Private room,11207,1,6,50,93
10387090,12/2/13,"Quite Room, Fast Commute!",Brooklyn,Apartment,100,Private room,11207,1,2,50,100
10396710,12/2/13,Eclectic Townhouse,Brooklyn,Apartment,100,Private room,11211,1,1,75,100
10384906,12/2/13,Room A,Brooklyn,House,60,Private room,11220,1,12,40,62
10384906,12/2/13,Room B,Brooklyn,House,75,Private room,11220,1,30,38,78
10384906,12/2/13,Room C,Brooklyn,House,75,Private room,11220,1,20,39,79
10384906,12/2/13,Room D,Brooklyn,House,70,Private room,11220,1,15,38,73
10384906,12/2/13,Room E,Brooklyn,House,75,Private room,11220,1,19,40,78
10384906,12/2/13,Room F,Brooklyn,House,70,Private room,11220,1,11,40,72
10384906,12/2/13,ROOM H,Brooklyn,House,60,Private room,11220,1,16,40,64
10384906,12/2/13,Room J,Brooklyn,House,60,Private room,11220,1,6,40,60
10384906,12/2/13,Two bedrooms,Brooklyn,House,40,Private room,11220,1,1,100,40
10384906,12/2/13,Two beds A room,Brooklyn,House,60,Private room,11220,2,3,100,60
10374924,12/2/13,Modern Bedroom in a 2 Bedroom Aptmt,Manhattan,Apartment,90,Private room,10002,1,4,90,93
10396838,12/2/13,Sunny clean 1 of 2 beds W.Village,Manhattan,Apartment,100,Private room,10011,1,1,250,100
10388816,12/2/13,Best Location in NYC,Manhattan,Apartment,80,Private room,10016,1,1,98,80
10380050,12/2/13,Clean and peaceful home,Manhattan,Apartment,100,Private room,10031,1,6,54,100
10393475,12/2/13,"Room Avail. June 12-20, 2015",Manhattan,Apartment,90,Private room,10031,1,2,55,90
10391523,12/2/13,Large room avail in Astoria!,Queens,Apartment,85,Private room,11102,1,1,72,89
10408402,12/3/13,Modern Loft Apt in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11206,4,52,249,91
10413922,12/3/13,Top Floor of Historic Brownstone!,Brooklyn,Apartment,100,Entire home/apt,11216,1,3,175,100
10412936,12/3/13,Beautiful New Apt in Trendy BK Area,Brooklyn,Apartment,95,Entire home/apt,11222,3,4,250,95
10408424,12/3/13,Large 2 bedroom in heart of LES!,Manhattan,Apartment,100,Entire home/apt,10002,2,6,250,100
10411885,12/3/13,Beautiful 2 Bedroom in East Village,Manhattan,Apartment,90,Entire home/apt,10009,2,14,140,91
10404069,12/3/13,"Beautiful 1BD apt, great location",Manhattan,Apartment,95,Entire home/apt,10011,1,6,160,96
10411359,12/3/13,Beautiful Spacious Studio By Park,Manhattan,Apartment,90,Entire home/apt,10024,1,4,190,90
10408957,12/3/13,Cute 1-Bedroom in Upper West Side,Manhattan,Apartment,90,Entire home/apt,10025,1,16,150,94
10417911,12/3/13,"Soho Penthouse Loft, Terrace & View",Manhattan,Loft,100,Entire home/apt,10012,1,1,500,100
10418835,12/3/13,Charming Newly Renovated Brownstone,Brooklyn,Apartment,90,Private room,11216,1,2,80,90
10416602,12/3/13,Spacious room # 1,Brooklyn,House,85,Private room,11221,1,26,65,89
10416602,12/3/13,Spacious room # 2,Brooklyn,House,85,Private room,11221,2,13,70,85
10414780,12/3/13,Charming Room in Chelsea Apartment,Manhattan,Apartment,100,Private room,10011,1,2,110,100
10420082,12/4/13,Hotel LUXURY in Prime WILLIAMSBURG,Brooklyn,Loft,80,Entire home/apt,11211,1,3,75,80
10441017,12/4/13,Cozy Chinatown Studio Apt.,Manhattan,Apartment,90,Entire home/apt,10002,1,17,130,92
10440621,12/4/13,Glorious Greenwich Village NYC!,Manhattan,Apartment,100,Entire home/apt,10012,2,1,215,100
10428997,12/4/13,Spacefull and very quiet 1BR,Manhattan,Apartment,90,Entire home/apt,10025,1,10,139,94
10434261,12/4/13,Upper West Side Luxury,Manhattan,Apartment,100,Entire home/apt,10025,1,10,295,100
10436120,12/4/13,Amazing Studio! Upper West Side,Manhattan,Apartment,90,Entire home/apt,10027,1,2,110,90
10437461,12/4/13,2-br Apartment in Manhattan,Manhattan,Apartment,80,Entire home/apt,10031,3,6,120,80
10433019,12/4/13,LIC Super Sunny & Spacious 1BR Apt,Queens,Apartment,100,Entire home/apt,11101,1,1,99,100
10440694,12/4/13,Cozy room in Bushwick/Williamsburg!,Brooklyn,Apartment,90,Private room,11206,2,4,70,90
10428873,12/4/13,Big Williamsburg Room Private Bath,Brooklyn,Apartment,100,Private room,11211,1,1,99,100
10431172,12/4/13,Full Floor Apt w/ NY Skyline Views,Brooklyn,Apartment,95,Private room,11211,1,22,110,97
10440477,12/4/13,Nice Large Room in Park Slope,Brooklyn,Apartment,95,Private room,11217,1,5,82,96
10431111,12/4/13,Charming Greenpoint Bedroom,Brooklyn,Apartment,60,Private room,11222,1,1,70,60
10439524,12/4/13,cozy one bedroom in lower east side,Manhattan,Apartment,80,Private room,10002,1,24,105,83
10439524,12/4/13,lower east side cool apartment,Manhattan,Apartment,90,Private room,10004,1,26,120,90
10428512,12/4/13,LUXURY Chic! EMPIRE ST Bldg Views!!,Manhattan,Apartment,90,Private room,10009,1,9,90,91
10428512,12/4/13,Sunny Room& ROOFTOP! Above All FUN!,Manhattan,Apartment,85,Private room,10009,1,18,90,89
10440621,12/4/13,Cozy NYC Home in Greenwich Village,Manhattan,Apartment,90,Private room,10012,1,4,165,90
10432631,12/4/13,"Simple, sunny bedroom in Manhattan",Manhattan,Apartment,90,Private room,10033,1,3,55,90
10433197,12/4/13,Master Chateua: W. Private Bath,Queens,Apartment,70,Private room,11103,1,14,65,73
10452505,12/5/13,2 bed apt in heart of Williamsburg,Brooklyn,Apartment,85,Entire home/apt,11211,2,44,135,88
10460084,12/5/13,Spacious Suite in Brownstone,Brooklyn,House,95,Entire home/apt,11221,2,19,84,96
10450542,12/5/13,Modern Studio in Noho,Manhattan,Apartment,85,Entire home/apt,10012,1,3,180,87
10460408,12/5/13,Quiet Oasis in Heart of Manhattan!,Manhattan,Apartment,95,Entire home/apt,10012,1,31,175,97
10452022,12/5/13,Charming Apartment in Ideal Locale,Manhattan,Apartment,90,Entire home/apt,10014,2,5,205,93
10456866,12/5/13,West Village Cozy Cottage,Manhattan,Apartment,100,Entire home/apt,10014,1,2,190,100
10458627,12/5/13,Large Cozy Studio -Upper East Side,Manhattan,Apartment,80,Entire home/apt,10024,2,1,149,80
10457323,12/5/13,Beautiful two bdrm on the park,Manhattan,Apartment,100,Entire home/apt,10025,2,4,200,100
10453708,12/5/13,New Open 2BDR APT BEST LOCATION,Manhattan,Apartment,95,Entire home/apt,10036,2,8,250,95
10454853,12/5/13,Amazing NYC 1BR Apartment,Manhattan,Apartment,90,Entire home/apt,10036,1,2,163,90
10451037,12/5/13,Luxury downtown 1BR rental NYC,Manhattan,Apartment,100,Entire home/apt,10038,1,2,450,100
10450748,12/5/13,Private Bedroom in Sprawling Duplex,Brooklyn,House,100,Private room,11225,1,6,85,100
10452052,12/5/13,"Trendy, Artsy East Village Getaway!",Manhattan,Apartment,95,Private room,10009,1,33,100,98
10475054,12/6/13,Beautiful boutique one-bedroom,Brooklyn,Apartment,90,Entire home/apt,11216,1,4,120,93
10475653,12/6/13,"Sunny Apartment in Brooklyn, NY",Brooklyn,Apartment,90,Entire home/apt,11218,2,3,110,93
10476487,12/6/13,"1,200 sq/ft loft +private backyard",Manhattan,Apartment,40,Entire home/apt,10013,1,1,345,40
10471234,12/6/13,Cozy studio close to central park,Manhattan,Apartment,90,Entire home/apt,10029,2,19,150,92
10468807,12/6/13,Perfect Manhattan Apt,Manhattan,Apartment,85,Entire home/apt,10039,1,14,120,89
10477378,12/6/13,Luxury1BR with museum pass&bike日本語可,Manhattan,Apartment,95,Entire home/apt,10075,1,15,228,95
10475184,12/6/13,SPACIOUS BEAUTIFUL APT IN NYC,Queens,Apartment,95,Entire home/apt,11106,3,61,220,95
10472645,12/6/13,Private Fort Greene Bedroom,Brooklyn,Apartment,95,Private room,11205,1,7,90,97
10474701,12/6/13,Small Room,Brooklyn,Apartment,95,Private room,11215,1,29,80,96
10469115,12/6/13,Sunny apt next to Prospect Park!,Brooklyn,Apartment,90,Private room,11225,1,60,60,94
10489718,12/7/13,Modern cozy apartment in Brownstone,Brooklyn,Apartment,90,Entire home/apt,11216,1,13,126,94
10491406,12/7/13,Perfection in Prospect Heights,Brooklyn,Apartment,100,Entire home/apt,11238,3,4,250,100
10488904,12/7/13,Awesome Modern 1BR in East Village,Manhattan,Apartment,100,Entire home/apt,10003,1,5,150,100
10493081,12/7/13,Classic Chelsea 1 BR - Close to all,Manhattan,Apartment,95,Entire home/apt,10011,1,4,199,95
10490015,12/7/13,Beautiful 1BR in prime soho,Manhattan,Apartment,90,Entire home/apt,10012,1,3,160,93
10488961,12/7/13,Studio Apartment in Herald Square,Manhattan,Apartment,90,Entire home/apt,10016,2,4,179,90
10478532,12/7/13,Studio in Hell's Kitchen,Manhattan,Apartment,95,Entire home/apt,10019,2,11,100,98
10486933,12/7/13,1 Bdrm Apartment Central Park South,Manhattan,Apartment,100,Entire home/apt,10019,3,2,195,100
10492009,12/7/13,Modern renovated 4 BR apartment UWS,Manhattan,Apartment,100,Entire home/apt,10025,6,2,600,100
10506587,12/8/13,Good-Win Place,Brooklyn,House,95,Entire home/apt,11221,2,14,105,97
10501354,12/8/13,Gorgeous Chelsea Studio Apartment,Manhattan,Apartment,95,Entire home/apt,10011,1,11,200,95
10494294,12/8/13,Clean Cozy Loft Like Studio,Manhattan,Apartment,95,Entire home/apt,10012,1,14,215,97
10506547,12/8/13,Madison Square Park Cozy Studio!,Manhattan,Apartment,90,Entire home/apt,10016,1,5,125,92
10507472,12/8/13,Entire Dplx Loft Near Central Park!,Manhattan,Apartment,85,Entire home/apt,10025,2,15,250,88
10511660,12/8/13,Library Hideaway on Central Park,Manhattan,Apartment,80,Entire home/apt,10025,2,2,250,80
10510125,12/8/13,Clean 2 bedroom furnished NYC,Manhattan,Apartment,80,Entire home/apt,10028,2,6,249,84
10513521,12/8/13,"Beautiful, Well Located Studio",Manhattan,Apartment,90,Entire home/apt,10028,1,4,145,90
10509338,12/8/13,"Cozy, Spacious & Quiet 1 BD",Manhattan,Apartment,95,Entire home/apt,10031,1,13,140,97
10511044,12/8/13,Cozy Studio Apt,Queens,Apartment,100,Entire home/apt,11103,1,2,78,100
10513282,12/8/13,Elegant 1 Bed.-10 min to Manhattan,Queens,Apartment,75,Entire home/apt,11105,2,10,99,76
10500262,12/8/13,Great Manhattan skyline view,Queens,Apartment,100,Entire home/apt,11372,1,9,65,100
10509840,12/8/13,Home away from home in brownstone,Brooklyn,Apartment,95,Private room,11206,1,12,59,97
10500262,12/8/13,Grand Manhattan Skyline,Queens,Apartment,100,Private room,11372,1,2,47,100
10528287,12/9/13,"Garden Oasis, Williamsburg!",Brooklyn,Apartment,90,Entire home/apt,11211,3,29,170,94
10528287,12/9/13,"Rancho Deluxe, Williamsburg!",Brooklyn,Apartment,95,Entire home/apt,11211,4,58,200,95
10532225,12/9/13,Chic Sun-Filled Luxury Apartment,Brooklyn,Apartment,100,Entire home/apt,11211,1,5,245,100
10532769,12/9/13,Gorgeous 1 bdrm in Carroll Gardens,Brooklyn,Apartment,90,Entire home/apt,11215,1,14,180,94
10530464,12/9/13,Super Cute Studio - Prime LES!,Manhattan,Apartment,80,Entire home/apt,10002,1,2,175,80
10534706,12/9/13,Quaint Studio In the Heart of LES,Manhattan,Apartment,85,Entire home/apt,10002,1,26,150,87
10535691,12/9/13,East Village Apartment,Manhattan,Apartment,85,Entire home/apt,10009,2,3,250,87
10528977,12/9/13,2-BR Loft across from Bowery Hotel,Manhattan,Apartment,90,Entire home/apt,10012,2,2,300,90
10522716,12/9/13,Hip modern West Village hideaway,Manhattan,Apartment,100,Entire home/apt,10014,1,1,200,100
10534508,12/9/13,Junior 1-BR in West Village,Manhattan,Apartment,100,Entire home/apt,10014,1,8,150,100
10521463,12/9/13,Spacious & Central Luxury apt,Manhattan,Apartment,100,Entire home/apt,10016,1,7,240,100
10529692,12/9/13,Large Alcove Studio,Manhattan,Apartment,80,Entire home/apt,10016,1,13,200,83
10533538,12/9/13,Cozy Manhattan 1 BR,Manhattan,Apartment,80,Entire home/apt,10022,1,5,110,80
10535116,12/9/13,Spacious Upper West side 2BD,Manhattan,Apartment,100,Entire home/apt,10025,2,3,225,100
10533867,12/9/13,"Spacious, Sunny 1-Bdrm Central Park",Manhattan,Apartment,90,Entire home/apt,10026,1,8,102,93
10535719,12/9/13,PEACEFUL NYC 2-Bedroom FLAT,Manhattan,Apartment,80,Entire home/apt,10035,2,3,200,80
10525320,12/9/13,Charming studio upper east side NYC,Manhattan,Apartment,85,Entire home/apt,10075,1,30,120,87
10535426,12/9/13,Spacious Upper East Side Studio,Manhattan,Apartment,90,Entire home/apt,10075,1,21,178,91
10523138,12/9/13,Trendy space in Ditmas Park,Brooklyn,Apartment,100,Private room,11226,1,6,78,100
10535464,12/9/13,Great location in the Village,Manhattan,Apartment,85,Private room,10003,1,12,80,88
10535691,12/9/13,East Village Bedroom,Manhattan,Apartment,70,Private room,10009,1,3,100,73
10521463,12/9/13,Luxury Room w/private bathroom,Manhattan,Apartment,100,Private room,10016,1,11,240,100
10526058,12/9/13,South Harlem Private Bedroom,Manhattan,Apartment,95,Private room,10026,1,12,130,98
10535719,12/9/13,PRIVATE ROOM in Peacuful 2-Bedroom,Manhattan,Apartment,90,Private room,10035,1,3,65,93
10528897,12/9/13,"Warm, Spacious, Convenient and Cozy",Queens,Apartment,95,Private room,11102,1,4,90,95
10553573,12/10/13,"Sunny,Private,Williamsburg 1BD Apt",Brooklyn,Apartment,85,Entire home/apt,11211,1,3,210,87
10555656,12/10/13,Prime Chelsea Studio with 2 beds,Manhattan,Apartment,75,Entire home/apt,10001,2,6,170,76
10543265,12/10/13,"Fantastic apt in LES, Manhattan",Manhattan,Apartment,100,Entire home/apt,10002,2,7,150,100
10556708,12/10/13,Large 3 BR/Heart of the LES!,Manhattan,Apartment,90,Entire home/apt,10002,4,2,350,90
10537492,12/10/13,LUXURY STUDIO IN EAST VILLAGE,Manhattan,Apartment,100,Entire home/apt,10003,1,2,135,100
10556500,12/10/13,Large 1 bedroom - East Village,Manhattan,Apartment,90,Entire home/apt,10009,1,19,149,93
10556597,12/10/13,"2 Bedroom Duplex, INCREDIBLE views!",Manhattan,Apartment,85,Entire home/apt,10009,2,3,230,87
10548889,12/10/13,Cozy Bohemian Studio - Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,2,11,165,96
10545523,12/10/13,1200sqft artsy loft SOHO/NOLITA gem,Manhattan,Apartment,90,Entire home/apt,10012,2,6,385,90
10546136,12/10/13,Uptown Utopia,Manhattan,Apartment,95,Entire home/apt,10021,2,11,150,98
10544301,12/10/13,By Central Park with Balcony & View,Manhattan,Apartment,90,Entire home/apt,10025,4,2,275,90
10545382,12/10/13,PRIV Room Heart of Park Slope Deal!,Brooklyn,Apartment,100,Private room,11217,1,3,69,100
10549294,12/10/13,Lovely East Village bedroom!,Manhattan,Apartment,90,Private room,10009,1,4,70,90
10537540,12/10/13,Large private bedroom in roomy apt,Manhattan,Apartment,85,Private room,10032,2,8,75,89
10570887,12/11/13,Brooklyn Heights Studio,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,300,100
10566861,12/11/13,Newer 1bd 1ba Condo-Style,Brooklyn,Apartment,100,Entire home/apt,11222,1,3,129,100
10573152,12/11/13,3 bedroom 1.5 bath in Ditmas Park,Brooklyn,Apartment,100,Entire home/apt,11226,4,2,225,100
10573152,12/11/13,3 bedroom in Victorian house,Brooklyn,Apartment,100,Entire home/apt,11230,3,1,275,100
10571025,12/11/13,Amazing Williamsburg Apartment,Brooklyn,Apartment,100,Entire home/apt,11249,2,1,165,100
10573878,12/11/13,Art Deco Chelsea HighRise w/Rooftop,Manhattan,Apartment,80,Entire home/apt,10001,2,27,230,84
10574166,12/11/13,"Studio Apartment; Union Square, NYC",Manhattan,Apartment,85,Entire home/apt,10003,1,6,190,87
10575875,12/11/13,Great 1 Bedroom Noho/East Village,Manhattan,Apartment,100,Entire home/apt,10003,1,2,148,100
