Id,Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number Of Reviews,Price,Review Scores Rating
14032,7273134,7/3/2013,Beautiful Apt on Upper West Side,Manhattan,Apartment,85,Private room,10024,1,28,119,89
14033,7268335,7/3/2013,Beautiful private room  Manhattan,Manhattan,Apartment,90,Private room,10032,1,54,99,93
14034,7269481,7/3/2013,Manhattan WH 30 from Time Square,Manhattan,Apartment,80,Private room,10040,2,1,69,80
14035,7285322,7/4/2013,Sunny studio in Williamsburg,Brooklyn,Apartment,,Entire home/apt,11211,1,0,150,
14036,7290581,7/4/2013,Sunny Home on Franklin Ave,Brooklyn,Apartment,,Entire home/apt,11238,1,0,70,
14037,7289647,7/4/2013,Stunning Lower East Side 1 Bed Apt,Manhattan,Apartment,95,Entire home/apt,10002,1,13,199,95
14038,7292177,7/4/2013,Large Studio in East Village,Manhattan,Apartment,100,Entire home/apt,10003,1,1,140,100
14039,7289932,7/4/2013,Sunny 2 Bd 2 Ba Loft West Village,Manhattan,Apartment,100,Entire home/apt,10011,3,1,399,100
14040,7291745,7/4/2013,2bedroom apt  Walk to UN TimesSq,Manhattan,Apartment,75,Entire home/apt,10016,3,22,260,78
14041,7291745,7/4/2013,2bedroom apt near UN TimesSquare,Manhattan,Apartment,85,Entire home/apt,10016,3,21,260,87
14042,7291745,7/4/2013,TWO 2bdrm apts  on the same block,Manhattan,Apartment,80,Entire home/apt,10016,6,5,520,84
14043,7291745,7/4/2013,2br apt nrCentral Parksubway,Manhattan,Apartment,75,Entire home/apt,10022,3,6,240,77
14044,7291510,7/4/2013,One large Bedroom upper East Side,Manhattan,Apartment,90,Entire home/apt,10065,1,6,180,93
14045,7289647,7/4/2013,Stunning views with balcony + pool,Queens,Apartment,,Entire home/apt,11109,1,0,190,
14046,7286036,7/4/2013,Ziggy Stardust floating house,Queens,Boat,100,Entire home/apt,11692,1,4,250,100
14047,7283256,7/4/2013,Airy Open South Williamsburg Apt,Brooklyn,Apartment,,Private room,11249,1,0,125,
14048,7277734,7/4/2013,Cozy bedroom in East Village,Manhattan,Apartment,90,Private room,10009,1,6,99,93
14049,7286966,7/4/2013,East Village Marios Room View,Manhattan,Apartment,85,Private room,10009,1,54,130,86
14050,7286966,7/4/2013,Huge Private Suite TONIGHT ,Manhattan,Apartment,90,Private room,10009,1,92,132,90
14051,7286966,7/4/2013,TONIGHT East Village Discounted,Manhattan,Apartment,90,Private room,10009,1,70,133,90
14052,7289932,7/4/2013,Bright Private Room wPrivate Bath,Manhattan,Apartment,90,Private room,10011,1,19,142,94
14053,7291745,7/4/2013,Large bedroom near UN TimesSquare,Manhattan,Apartment,80,Private room,10016,2,28,145,84
14054,7291745,7/4/2013,Large bedroom walk to UNTimes Sq,Manhattan,Apartment,80,Private room,10016,2,22,145,83
14055,7291745,7/4/2013,Sunny bedroom near UN TimesSquare,Manhattan,Apartment,,Private room,10016,1,0,115,
14056,7291745,7/4/2013,Sunny bedroom near UN TimesSquare,Manhattan,Apartment,85,Private room,10016,1,38,115,87
14057,7291745,7/4/2013,Sunny bedroom walk to UN Times Sq,Manhattan,Apartment,,Private room,10016,1,0,125,
14058,7291745,7/4/2013,Sunny bedroom walk to UN Times Sq,Manhattan,Apartment,85,Private room,10016,1,33,115,85
14059,7291745,7/4/2013,LOCATION Midtown East sml bedroom,Manhattan,Apartment,80,Private room,10022,1,2,100,80
14060,7291745,7/4/2013,LOCATION Midtown EastLarge Bedrm,Manhattan,Apartment,90,Private room,10022,2,5,140,92
14061,7281500,7/4/2013,Furnished Room in Hamiliton Heights,Manhattan,Apartment,,Private room,10031,1,0,64,
14062,7281500,7/4/2013,Furnished Room in Hamilton Heights,Manhattan,Apartment,85,Private room,10031,3,86,59,89
14063,7274049,7/4/2013,Private Room in WaHa Apartment,Manhattan,Apartment,95,Private room,10033,2,13,65,95
14064,7281175,7/4/2013,Great Affortable Stay In New York,Queens,Apartment,,Private room,11104,1,0,100,
14065,7303339,7/5/2013,Sunny 3 Bedroom Prospect Heights,Brooklyn,Apartment,90,Entire home/apt,11217,3,14,295,92
14066,7308444,7/5/2013,Spacious Brooklyn Apartment,Brooklyn,Apartment,95,Entire home/apt,11226,2,5,90,96
14067,7305413,7/5/2013,Lovely duplex in hip Bushwick,Brooklyn,House,90,Entire home/apt,11206,2,3,150,90
14068,7299980,7/5/2013,Tribeca modern  luxurious studio,Manhattan,Apartment,90,Entire home/apt,10007,1,4,190,90
14069,7309792,7/5/2013,Marvelous Greenwich Village Apt,Manhattan,Apartment,85,Entire home/apt,10014,4,17,220,87
14070,7308050,7/5/2013,Cozy Apartment in Hells Kitchen,Manhattan,Apartment,90,Entire home/apt,10019,2,22,200,94
14071,7308050,7/5/2013,Modern Studio with PRIVATE balcony,Manhattan,Apartment,90,Entire home/apt,10019,2,27,150,92
14072,7309684,7/5/2013,Charming Studio  Upper East Side,Manhattan,Apartment,95,Entire home/apt,10021,1,21,145,96
14073,7293078,7/5/2013,Great Apt overlooking Central Park,Manhattan,Apartment,90,Entire home/apt,10025,2,2,180,90
14074,7306325,7/5/2013,Huge Modern 1BD 1BA Apt in NYC,Manhattan,Apartment,85,Entire home/apt,10027,2,13,125,88
14075,7309232,7/5/2013,Beautiful Central Harlem sleeps 6,Manhattan,Apartment,95,Entire home/apt,10027,3,44,199,95
14076,7309232,7/5/2013,Sweet DealHarlem2bdrm Apt Sleeps4,Manhattan,Apartment,90,Entire home/apt,10027,2,51,168,92
14077,7302002,7/5/2013,Spacious 3BR with gorgeous views,Manhattan,Apartment,65,Entire home/apt,10031,4,3,197,67
14078,7307281,7/5/2013,Lovely Studio  Upper East Side,Manhattan,Apartment,95,Entire home/apt,10075,1,13,138,95
14079,7309046,7/5/2013,NYC from River dales Perspective,Bronx,Apartment,,Private room,10463,1,0,90,
14080,7309930,7/5/2013,Big Williamsburg Room PrivBalcony,Brooklyn,Apartment,80,Private room,11211,1,7,65,83
14081,7309498,7/5/2013,Newlyrenovated exposed brick 1 BR,Manhattan,Apartment,100,Private room,10003,1,1,139,100
14082,7293609,7/5/2013,Private Rm by Central Pk HarlemNY,Manhattan,Apartment,95,Private room,10026,1,63,85,97
14083,7293756,7/5/2013,1 FURNISHED BEDROOM  GREAT SPACE,Manhattan,Apartment,85,Private room,10027,1,34,80,86
14084,7324236,7/6/2013,Serene 4br in Park Slope Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11215,4,4,350,90
14085,7315450,7/6/2013,Spacious One Bedroom,Brooklyn,Apartment,100,Entire home/apt,11218,1,1,125,100
14086,7317164,7/6/2013,Large Studio in Williamsburg NYC,Brooklyn,Apartment,75,Entire home/apt,11222,1,4,200,75
14087,7316382,7/6/2013,New 3 BR Groups and Familes Welcome,Brooklyn,Apartment,80,Entire home/apt,11225,6,74,139,80
14088,7318649,7/6/2013,English Basement Studio Apartment,Brooklyn,Apartment,95,Entire home/apt,11233,2,5,110,96
14089,7321253,7/6/2013,Large Bright Williamsburg Loft,Brooklyn,Apartment,,Entire home/apt,11249,1,0,220,
14090,7310813,7/6/2013,Large Real 1 BR  best LES location,Manhattan,Apartment,95,Entire home/apt,10002,1,10,195,95
14091,7316016,7/6/2013,Huge 1 bd in Chelsea Manhattan,Manhattan,Apartment,,Entire home/apt,10011,2,0,138,
14092,7316382,7/6/2013,Sunfilled Simple and Convenient,Brooklyn,Apartment,90,Private room,11225,1,13,45,90
14093,7322898,7/6/2013,Beautiful room in Brownstone Bklyn,Brooklyn,Apartment,,Private room,11238,1,0,110,
14094,7318831,7/6/2013,Master BedroomWilliamsburg House,Brooklyn,House,100,Private room,11211,1,2,100,100
14095,7322303,7/6/2013,Williamsburg Loft w Amazing Roof,Brooklyn,Loft,,Private room,11211,1,0,62,
14096,7314213,7/6/2013,Large Room Classic Upper West side,Manhattan,Apartment,,Private room,10024,1,0,115,
14097,7323687,7/6/2013,Master Bedroom on Riverside Park,Manhattan,Apartment,,Private room,10025,1,0,125,
14098,7320160,7/6/2013,A Short 17 Min Ride To Time Square,Manhattan,Apartment,90,Private room,10027,1,53,85,91
14099,7318348,7/6/2013,Sunny Bushwick room RIGHT off L,Queens,Apartment,,Private room,11237,1,0,80,
14100,7317878,7/6/2013,New York Bed and Breakfast,Brooklyn,Bed & Breakfast,100,Shared room,11221,1,2,250,100
14101,7334962,7/7/2013,Garden Apt w backyard in ParkSlope,Brooklyn,Apartment,90,Entire home/apt,11215,2,3,285,93
14102,7329934,7/7/2013,Wyckoff Street Garden Apartment,Brooklyn,Apartment,90,Entire home/apt,11217,1,19,150,93
14103,7331077,7/7/2013,Huge Loft  Heart of Williamsburg,Brooklyn,Loft,100,Entire home/apt,11249,2,2,300,100
14104,7325614,7/7/2013,Amazing 1br Apt Lower East Side,Manhattan,Apartment,80,Entire home/apt,10002,2,6,200,83
14105,7340248,7/7/2013,East Village studio with rooftop,Manhattan,Apartment,95,Entire home/apt,10003,1,11,150,95
14106,7341851,7/7/2013,Spacious 1BR Midtown Manhattan w DM,Manhattan,Apartment,100,Entire home/apt,10022,3,2,260,100
14107,7339760,7/7/2013,Cozy Gem in Harlem Close to ALL,Manhattan,Apartment,80,Entire home/apt,10029,1,1,130,80
14108,7340374,7/7/2013,Alphabet City 1bd in 2bd apartment,Manhattan,Apartment,100,Private room,10009,1,1,88,100
14109,7330763,7/7/2013,Large and quiet room in the UWS,Manhattan,Bed & Breakfast,85,Private room,10025,2,26,160,86
14110,7353280,7/8/2013,Beautiful 1 BR Downtown Brooklyn,Brooklyn,Apartment,,Entire home/apt,11201,1,0,200,
14111,7356288,7/8/2013,Pratt 1 bedroom with garden,Brooklyn,Apartment,95,Entire home/apt,11205,1,10,180,96
14112,7351896,7/8/2013,Spacious Apt GowanusProspect Park,Brooklyn,Apartment,90,Entire home/apt,11215,2,2,135,90
14113,7365888,7/8/2013,1 BR Apt Charming BK Location,Brooklyn,Apartment,90,Entire home/apt,11215,1,10,110,90
14114,7363236,7/8/2013,Spacious Apt w Balcony in Bushwick,Brooklyn,Apartment,,Entire home/apt,11221,1,0,79,
14115,7365719,7/8/2013,Sunny  Spacious Brooklyn Apartment,Brooklyn,Apartment,90,Entire home/apt,11221,3,2,150,90
14116,7356288,7/8/2013,Multilevel Brooklyn Family Home,Brooklyn,House,100,Entire home/apt,11205,3,5,500,100
14117,7365834,7/8/2013,Charming House by the Ocean,Brooklyn,House,80,Entire home/apt,11235,5,2,59,80
14118,7365834,7/8/2013,Welcome to our house party,Brooklyn,House,75,Entire home/apt,11235,6,21,39,77
14119,7365834,7/8/2013,Private Camp by the Ocean,Brooklyn,Lighthouse,100,Entire home/apt,11235,2,4,39,100
14120,7349483,7/8/2013,Charming PreWar 1 BDR in Chelsea,Manhattan,Apartment,,Entire home/apt,10011,3,0,350,
14121,7365634,7/8/2013,1BROutdr SpaceHighLine 1 Wk3Mo,Manhattan,Apartment,100,Entire home/apt,10011,1,2,198,100
14122,7363831,7/8/2013,Super Bowl Rental 2BR in Soho,Manhattan,Apartment,,Entire home/apt,10012,2,0,900,
14123,7343705,7/8/2013,Prime location West Village studio,Manhattan,Apartment,100,Entire home/apt,10014,1,15,190,100
14124,7365834,7/8/2013,Amazing 1BD in Teatre District,Manhattan,Apartment,85,Entire home/apt,10019,3,10,239,88
14125,7365834,7/8/2013,Beautiful 1 Bdr in the heart of NYC,Manhattan,Apartment,85,Entire home/apt,10019,2,8,189,88
14126,7365834,7/8/2013,Charming 1 BD in Teatre District,Manhattan,Apartment,75,Entire home/apt,10019,3,6,159,77
14127,7365834,7/8/2013,Great 1 Bdr in New York City,Manhattan,Apartment,80,Entire home/apt,10019,2,1,289,80
14128,7354127,7/8/2013,2 Bdrm Apt on the Upper West Side,Manhattan,Apartment,85,Entire home/apt,10023,3,8,349,88
14129,7363680,7/8/2013,Great Location Cute studio,Manhattan,Apartment,100,Entire home/apt,10023,1,3,147,100
14130,7356998,7/8/2013,UWS true 3 bedroom,Manhattan,Apartment,90,Entire home/apt,10025,4,6,400,93
14131,7362679,7/8/2013,Times Square Convenient 1BR Apt,Manhattan,Apartment,95,Entire home/apt,10036,1,48,250,95
14132,7351579,7/8/2013,Large 1bed apt in doorman blding,Manhattan,Bed & Breakfast,100,Entire home/apt,10036,1,13,130,100
14133,7353062,7/8/2013,Sunlit Noho Loft,Manhattan,Loft,,Entire home/apt,10012,4,0,275,
14134,7355953,7/8/2013,Beautiful light cozy apartment,Queens,Apartment,,Entire home/apt,11106,1,0,125,
14135,7361436,7/8/2013,asdf,Brooklyn,Apartment,,Private room,11206,1,0,75,
14136,7352103,7/8/2013,Large Sunny Room in Williamsburg,Brooklyn,Apartment,95,Private room,11211,1,5,70,96
14137,7360880,7/8/2013,Lovely Clinton Hill Apartment,Brooklyn,Apartment,,Private room,11216,1,0,75,
14138,7363727,7/8/2013,The Long Hallway,Brooklyn,Apartment,,Private room,11216,1,0,51,
14139,7361602,7/8/2013,Awesome room heart of East Village,Manhattan,Apartment,,Private room,10003,1,0,150,
14140,7352565,7/8/2013,Gorgeous Pvt Room near Central Park,Manhattan,Apartment,,Private room,10025,1,0,110,
14141,7353135,7/8/2013,Private Room and Bath in New York,Manhattan,Apartment,,Private room,10031,1,0,112,
14142,7366789,7/9/2013,Sunny Apt in Heart of Williamsburg,Brooklyn,Apartment,80,Entire home/apt,11211,1,1,145,80
14143,7387550,7/9/2013,NW EAST VILLAGE APARTMENT,Manhattan,Apartment,100,Entire home/apt,10003,1,2,225,100
14144,7382483,7/9/2013,Luxury Apt in heart of Manhattan,Manhattan,Apartment,100,Entire home/apt,10006,1,8,279,100
14145,7384312,7/9/2013,Cozy East Village Apartment,Manhattan,Apartment,90,Entire home/apt,10009,1,5,200,92
14146,7376771,7/9/2013,Trendy 1BR apt in NolitaSoho,Manhattan,Apartment,90,Entire home/apt,10012,1,2,180,90
14147,7378802,7/9/2013,The perfect pad in the heart of NYC,Manhattan,Apartment,80,Entire home/apt,10013,2,1,220,80
14148,7379180,7/9/2013,Studio in the heart of West Village,Manhattan,Apartment,95,Entire home/apt,10014,1,13,225,98
14149,7389223,7/9/2013,2BR Luxury Suite in Prime Location,Manhattan,Apartment,,Entire home/apt,10019,2,0,699,
14150,7380428,7/9/2013,BRIGHT HARLEM FLOOR THRU APARTMENT,Manhattan,Apartment,,Entire home/apt,10027,3,0,150,
14151,7366418,7/9/2013,Huge luxury downtown loft  3BRs,Manhattan,Loft,95,Entire home/apt,10011,3,4,500,97
14152,7385641,7/9/2013,Sunny 1BR Apt Astoria Woodside,Queens,Apartment,60,Entire home/apt,11370,1,2,100,60
14153,7376556,7/9/2013,Beautiful Sunny Brownstone apt,Queens,Apartment,,Entire home/apt,11385,3,0,200,
14154,7387960,7/9/2013,Cozy apartment in NY for 3 weeks,Manhattan,Apartment,,Private room,10031,1,0,120,
14155,7399447,7/10/2013,Midcentury Inspired Plantlovers Apt,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,145,100
14156,7398990,7/10/2013,Gorgeous 1BR Park Slope AptGarden,Brooklyn,Apartment,100,Entire home/apt,11217,1,3,150,100
14157,7395490,7/10/2013,Charming Garden 1 Bedroom Apt,Brooklyn,Apartment,95,Entire home/apt,11249,1,17,250,98
14158,7402258,7/10/2013,Lively loft in Prime Williamsburg,Brooklyn,Loft,85,Entire home/apt,11206,2,8,160,86
14159,7399896,7/10/2013,1 Bdr Apt in NYCs East Village,Manhattan,Apartment,80,Entire home/apt,10003,1,1,190,80
14160,7399728,7/10/2013,HEART OF EAST VILLAGE ALL NEW,Manhattan,Apartment,80,Entire home/apt,10009,1,9,99,80
14161,7398238,7/10/2013,Stunning 1BR Apt in West Village,Manhattan,Apartment,,Entire home/apt,10011,2,0,300,
14162,7400422,7/10/2013,Fabulous Apartment,Manhattan,Apartment,100,Entire home/apt,10013,1,17,260,100
14163,7409185,7/10/2013,Cozy Studio Apartment for 1 or 2,Manhattan,Apartment,90,Entire home/apt,10019,1,19,190,92
14164,7409102,7/10/2013,Authentic Soho Loft Eccentric,Manhattan,Loft,90,Entire home/apt,10012,2,9,232,91
14165,7399444,7/10/2013,Large 1bd Apt Best Deal in JH,Queens,Apartment,85,Entire home/apt,11372,2,17,145,89
14166,7399733,7/10/2013,Park Slope master bedroom,Brooklyn,Apartment,75,Private room,11215,1,7,40,77
14167,7409074,7/10/2013,Centrally Located 1 Bedroom Apt,Brooklyn,Apartment,80,Private room,11218,1,1,100,80
14168,7410674,7/10/2013,Master Bedroom Private Entrance,Brooklyn,Apartment,95,Private room,11237,1,17,88,96
14169,7410674,7/10/2013,Private Room Overlooking Garden,Brooklyn,Apartment,95,Private room,11237,1,15,89,99
14170,7408622,7/10/2013,One bedroom with private bathroom,Manhattan,Apartment,80,Private room,10017,1,1,125,80
14171,7409073,7/10/2013,Luxury Apt near Time Square,Manhattan,Apartment,100,Private room,10036,1,1,130,100
14172,7432673,7/11/2013,Sunny Spacious Apt in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11206,3,5,150,96
14173,7429670,7/11/2013,Quaint Chelsea Townhome Living,Manhattan,Apartment,95,Entire home/apt,10011,1,14,300,96
14174,7428190,7/11/2013,Unique  Charming Nolita  1 Bdrm,Manhattan,Apartment,85,Entire home/apt,10012,1,3,149,87
14175,7430471,7/11/2013,Amazing 1BR Loft Near Empire State,Manhattan,Apartment,100,Entire home/apt,10016,2,4,175,100
14176,7431499,7/11/2013,Centrally Located and a Great View,Manhattan,Apartment,100,Entire home/apt,10018,1,3,175,100
14177,7431734,7/11/2013,Charming Studio in Historic Mansion,Manhattan,Apartment,,Entire home/apt,10023,1,0,175,
14178,7429670,7/11/2013,1500SF 3BR Loft w  Outdoor Space,Manhattan,Loft,95,Entire home/apt,10001,3,9,415,96
14179,7423117,7/11/2013,Cozy room when visiting NY City,Bronx,Apartment,,Private room,10463,3,0,95,
14180,7432673,7/11/2013,Comfy bedroom in sunny spacious apt,Brooklyn,Apartment,100,Private room,11206,1,1,115,100
14181,7424751,7/11/2013,Sunny  Spacious Greenpoint Room,Brooklyn,Apartment,,Private room,11222,1,0,85,
14182,7422736,7/11/2013,HOT MID MANHATTAN APT EMPIRE VIEW,Manhattan,Apartment,,Private room,10016,1,0,550,
14183,7427530,7/11/2013,Amazing bedroom in Midtown East,Manhattan,Apartment,80,Private room,10022,1,2,120,80
14184,7412298,7/11/2013,GRAND PENTHOUSE ON W72ND ST UWS,Manhattan,Apartment,85,Private room,10023,1,4,159,85
14185,7412298,7/11/2013,Sundrenched Penthouse W 72nd St,Manhattan,Apartment,,Private room,10023,1,0,165,
14186,7412494,7/11/2013,Triplex Condo Guest Accommodation,Manhattan,Apartment,,Private room,10025,3,0,125,
14187,7431141,7/11/2013,Convenient and clean private room,Queens,Apartment,,Private room,11374,1,0,54,
14188,7445430,7/12/2013,SoBro Live Large 1 stop from Harlem,Bronx,Apartment,,Entire home/apt,10454,1,0,95,
14189,7434416,7/12/2013,Huge 1br steps to Prospect Pk,Brooklyn,Apartment,85,Entire home/apt,11226,1,7,130,87
14190,7441368,7/12/2013,Luxury Apartment Midtown West,Manhattan,Apartment,100,Entire home/apt,10018,1,1,248,100
14191,7446675,7/12/2013,Cozy 1BD steps from Central ParkUWS,Manhattan,Apartment,90,Entire home/apt,10025,1,8,179,91
14192,7445430,7/12/2013,West Harlem Brownstone 3rd floor,Manhattan,Apartment,90,Entire home/apt,10027,1,22,110,94
14193,7437876,7/12/2013,Cozy Studio Apt in NYC Full Access,Manhattan,Apartment,90,Entire home/apt,10032,1,5,99,92
14194,7446077,7/12/2013,Charming 1B wViews by Times Square,Manhattan,Apartment,85,Entire home/apt,10036,2,36,199,89
14195,7451879,7/12/2013,UES penthouse oasis with balcony,Manhattan,Apartment,95,Entire home/apt,10128,3,9,225,96
14196,7438091,7/12/2013,Clean and Cozy Room in Clinton Hill,Brooklyn,Apartment,,Private room,11205,1,0,120,
14197,7443028,7/12/2013,Fully equiped room TV AC,Brooklyn,Apartment,,Private room,11207,1,0,60,
14198,7443955,7/12/2013,Parkslope Master bd + private bath,Brooklyn,Apartment,95,Private room,11215,1,9,120,96
14199,7451239,7/12/2013,Private room with attached bathroom,Manhattan,Apartment,95,Private room,10001,1,51,125,98
14200,7448973,7/12/2013,Bright large DBR near Central Park,Manhattan,Apartment,100,Private room,10026,1,1,50,100
14201,7451651,7/12/2013,Cozy 1BD on Central Park,Manhattan,Apartment,,Private room,10029,1,1,100,
14202,7456586,7/13/2013,Luxury loft Penthouse w terrace,Brooklyn,Apartment,90,Entire home/apt,11211,1,9,250,94
14203,7465850,7/13/2013,PEACEFUL BRAND NEW 2 BED IN WSBG,Brooklyn,Apartment,90,Entire home/apt,11211,2,31,229,92
14204,7463662,7/13/2013,South Slope PiedATerre Studio,Brooklyn,Apartment,90,Entire home/apt,11215,1,24,129,91
14205,7460181,7/13/2013,Cozy  Private 1 Bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11233,1,71,125,91
14206,7453027,7/13/2013,PrivatePeaceful Pad near JFKairport,Brooklyn,Apartment,85,Entire home/apt,11236,2,10,85,88
14207,7456416,7/13/2013,Contemporary Clinton Hill 1BR Condo,Brooklyn,Apartment,,Entire home/apt,11238,1,0,175,
14208,7455509,7/13/2013,Huge 2Bed Loft +2 Kitties,Brooklyn,Loft,100,Entire home/apt,11205,1,1,108,100
14209,7463731,7/13/2013,Great Studio in Chelsea New York,Manhattan,Apartment,90,Entire home/apt,10001,1,22,180,91
14210,7464553,7/13/2013,1 BDR FULLY FURNISHED SOHOEAST VL,Manhattan,Apartment,80,Entire home/apt,10003,1,1,179,80
14211,7461008,7/13/2013,Lovely East Village Park Side Gem,Manhattan,Apartment,95,Entire home/apt,10009,1,11,175,98
